[0:0:2] (PlayerName:Marco_Decaprio | UserName:younessaziz) :pic
[21:50:26] (PlayerName:Mohamed_Fergson | UserName:IMohProMC) :wait
[21:50:33] (PlayerName:Alfred_Apatchi | UserName:MOSTAFA) :gethere 26
[21:50:37] (PlayerName:Bruce_Parker | UserName:abdouzaza) :f mokhalafa of course
[21:50:37] (PlayerName:Connor_Mars | UserName:laarbi12) :f 3ndo kolchi hwa hadak tl9o ou swlo wach kay3refdik lvehicule
[21:50:39] (PlayerName:Flawless_Spelman | UserName:flawless) :friends
[21:50:41] (PlayerName:Alfred_Apatchi | UserName:MOSTAFA) :goto 26
[21:50:43] (PlayerName:Woodrow_Felds | UserName:woodrow) :glue
[21:50:47] (PlayerName:Ronald_Nimitz | UserName:adolf) :f 10-04
[21:50:47] (PlayerName:Moza_Diaz | UserName:moza) :is id 10 ajii
[21:50:48] (PlayerName:Flawless_Spelman | UserName:flawless) :friends
[21:50:49] (PlayerName:Oliver_James | UserName:zaid) :wait
[21:50:49] (PlayerName:Bruce_Parker | UserName:abdouzaza) :f mshi howa li kan mspeedi?
[21:50:51] (PlayerName:Evan_Henry | UserName:AnaSs) :aheal
[21:50:52] (PlayerName:Kedon_Slovis | UserName:ilyaslol) :mdc
[21:51:0] (PlayerName:Orlando_Mancini | UserName:nex) :watch 27
[21:51:1] (PlayerName:Alvaro_Martinez | UserName:DAOUDI) :clearchat
[21:51:2] (PlayerName:Oliver_James | UserName:zaid) :wait
[21:51:3] (PlayerName:Oliver_James | UserName:zaid) :wait
[21:51:3] (PlayerName:Connor_Mars | UserName:laarbi12) :f idont iknow
[21:51:5] (PlayerName:Oliver_James | UserName:zaid) :shake
[21:51:9] (PlayerName:Bruce_Parker | UserName:abdouzaza) :f nn mshi howa sf
[21:51:9] (PlayerName:Flawless_Spelman | UserName:flawless) :friends
[21:51:12] (PlayerName:Orlando_Mancini | UserName:nex) :gethere 27
[21:51:12] (PlayerName:Alvaro_Martinez | UserName:DAOUDI) :stats
[21:51:13] (PlayerName:Oliver_James | UserName:zaid) :me kaysed/kayhel lbab
[21:51:15] (PlayerName:Ronald_Nimitz | UserName:adolf) :f ah
[21:51:16] (PlayerName:Santiago_Robet | UserName:abdelilah) :scratch
[21:51:19] (PlayerName:Flawless_Spelman | UserName:flawless) :friends
[21:51:22] (PlayerName:Santiago_Robet | UserName:abdelilah) :think
[21:51:29] (PlayerName:Flawless_Spelman | UserName:flawless) :friends
[21:51:30] (PlayerName:Orlando_Mancini | UserName:nex) :getveh 430
[21:51:30] (PlayerName:Flawless_Spelman | UserName:flawless) :friends
[21:51:31] (PlayerName:Alfred_Apatchi | UserName:MOSTAFA) :gethere 1
[21:51:34] (PlayerName:Santiago_Robet | UserName:abdelilah) :think
[21:51:35] (PlayerName:Alfred_Apatchi | UserName:MOSTAFA) :gethere 26
[21:51:37] (PlayerName:Orlando_Mancini | UserName:nex) :getveh 430
[21:51:39] (PlayerName:Alfred_Apatchi | UserName:MOSTAFA) :respawnveh 426
[21:51:41] (PlayerName:Evan_Henry | UserName:AnaSs) :getveh 207
[21:51:42] (PlayerName:Ronald_Nimitz | UserName:adolf) :f lakhor teleporta mol l mercedes
[21:51:43] (PlayerName:Alfred_Apatchi | UserName:MOSTAFA) :gethere 26
[21:51:45] (PlayerName:Orlando_Mancini | UserName:nex) :getveh 430
[21:51:46] (PlayerName:Oliver_James | UserName:zaid) :wait
[21:51:47] (PlayerName:Alvaro_Martinez | UserName:DAOUDI) :clearchat
[21:51:48] (PlayerName:Alfred_Apatchi | UserName:MOSTAFA) :getveh 426
[21:51:48] (PlayerName:Flawless_Spelman | UserName:flawless) :friends
[21:51:49] (PlayerName:Evan_Henry | UserName:AnaSs) :getveh 207
[21:51:51] (PlayerName:Krof_Cadom | UserName:Anasrp) :GLUE
[21:51:51] (PlayerName:Moza_Diaz | UserName:moza) :is achraf aji
[21:51:53] (PlayerName:Evan_Henry | UserName:AnaSs) :gduty
[21:51:54] (PlayerName:Alfred_Apatchi | UserName:MOSTAFA) :getveh 426
[21:51:55] (PlayerName:Moza_Diaz | UserName:moza) :is achraf aji 3ndi id 15
[21:51:55] (PlayerName:Evan_Henry | UserName:AnaSs) :gduty
[21:51:56] (PlayerName:Flawless_Spelman | UserName:flawless) :friends
[21:51:57] (PlayerName:Anguel_Hazard | UserName:ACHRAF) :aheal 32
[21:51:58] (PlayerName:Evan_Henry | UserName:AnaSs) :getveh 207
[21:51:59] (PlayerName:Deckard_Hazard | UserName:Hades) :goto
[21:52:0] (PlayerName:Moza_Diaz | UserName:moza) :is wa7d khuna brak
[21:52:2] (PlayerName:Deckard_Hazard | UserName:Hades) :pm
[21:52:2] (PlayerName:Mohamed_Fergson | UserName:IMohProMC) :mdc
[21:52:3] (PlayerName:LSRP_Player#5973 | UserName:) :friends
[21:52:3] (PlayerName:Mark_Walker | UserName:haytemsniper) :dive
[21:52:4] (PlayerName:Deckard_Hazard | UserName:Hades) :mp
[21:52:5] (PlayerName:LSRP_Player#5973 | UserName:) :friends
[21:52:5] (PlayerName:Deckard_Hazard | UserName:Hades) :gmp
[21:52:6] (PlayerName:Taylor_Clinton | UserName:cl1) :animselect
[21:52:9] (PlayerName:LSRP_Player#5973 | UserName:) :friends
[21:52:11] (PlayerName:Anguel_Hazard | UserName:ACHRAF) :m parking hna
[21:52:15] (PlayerName:Taylor_Clinton | UserName:cl1) :animselect
[21:52:15] (PlayerName:LSRP_Player#5973 | UserName:Leonardo) :friends
[21:52:20] (PlayerName:Anguel_Hazard | UserName:ACHRAF) :m parking hna
[21:52:21] (PlayerName:Anguel_Hazard | UserName:ACHRAF) :m parking hna
[21:52:26] (PlayerName:Ronald_Nimitz | UserName:adolf) :/m kayjbd l menotte ou kayminto
[21:52:27] (PlayerName:Alvaro_Martinez | UserName:DAOUDI) :idle
[21:52:28] (PlayerName:Kedon_Slovis | UserName:ilyaslol) :mdc
[21:52:30] (PlayerName:Mark_Walker | UserName:haytemsniper) :f b9it bo7di fe  7odod li7da b7ae
[21:52:31] (PlayerName:Oliver_James | UserName:zaid) :lean
[21:52:32] (PlayerName:Mark_Walker | UserName:haytemsniper) :f b9it bo7di fe  7odod li7da b7are
[21:52:33] (PlayerName:Ronald_Nimitz | UserName:adolf) :/m kayjbd l menotte ou kayminto
[21:52:35] (PlayerName:Oliver_James | UserName:zaid) :shake
[21:52:35] (PlayerName:Mark_Walker | UserName:haytemsniper) :dive
[21:52:38] (PlayerName:Krof_Cadom | UserName:Anasrp) :GLUE
[21:52:39] (PlayerName:Santiago_Robet | UserName:abdelilah) :think
[21:52:44] (PlayerName:Anguel_Hazard | UserName:ACHRAF) :frecam
[21:52:47] (PlayerName:Anguel_Hazard | UserName:ACHRAF) :freecam
[21:52:47] (PlayerName:Flawless_Spelman | UserName:flawless) :friends
[21:52:54] (PlayerName:Moza_Diaz | UserName:moza) :is karim
[21:52:56] (PlayerName:Flawless_Spelman | UserName:flawless) :friends
[21:53:0] (PlayerName:Moza_Diaz | UserName:moza) :is karim wach anfixi lwa7d khuna
[21:53:3] (PlayerName:Flawless_Spelman | UserName:flawless) :friends
[21:53:6] (PlayerName:Moza_Diaz | UserName:moza) :is gal lik kan f event
[21:53:11] (PlayerName:Tommy_Hazard | UserName:MrKarim) :is la
[21:53:12] (PlayerName:Oliver_James | UserName:zaid) :shake
[21:53:14] (PlayerName:Richard_Young | UserName:2pac) :walk 33
[21:53:17] (PlayerName:Anguel_Hazard | UserName:ACHRAF) :freecam
[21:53:17] (PlayerName:Deckard_Hazard | UserName:Hades) :staff
[21:53:18] (PlayerName:Tommy_Hazard | UserName:MrKarim) :is event rp no fix
[21:53:18] (PlayerName:Oliver_James | UserName:zaid) :wait
[21:53:20] (PlayerName:Josef_Descender | UserName:N1CHO) :report
[21:53:21] (PlayerName:Flawless_Spelman | UserName:flawless) :friends
[21:53:23] (PlayerName:Moza_Diaz | UserName:moza) :is aji dwi m3ah msd3 liya kri
[21:53:24] (PlayerName:Tommy_Diaz | UserName:FADEL) :IDLE
[21:53:34] (PlayerName:Mark_Walker | UserName:haytemsniper) :me kinmnto ou n9lbo
[21:53:34] (PlayerName:Tommy_Hazard | UserName:MrKarim) :is khli ou sir
[21:53:37] (PlayerName:Mark_Walker | UserName:haytemsniper) :cuff 43
[21:53:38] (PlayerName:Anguel_Hazard | UserName:ACHRAF) :freecam
[21:53:40] (PlayerName:Flawless_Spelman | UserName:flawless) :friends
[21:53:40] (PlayerName:Mark_Walker | UserName:haytemsniper) :drag 43
[21:53:41] (PlayerName:Kedon_Slovis | UserName:ilyaslol) :toll
[21:53:41] (PlayerName:Moza_Diaz | UserName:moza) :cr
[21:53:44] (PlayerName:Moza_Diaz | UserName:moza) :ar 2
[21:53:49] (PlayerName:Eric_Geostrica | UserName:CHLH) :is had khona ha9d 3la wd jail d lbarh
[21:53:50] (PlayerName:Moza_Diaz | UserName:moza) :goto 43
[21:53:51] (PlayerName:Anguel_Hazard | UserName:ACHRAF) :freecam
[21:53:55] (PlayerName:Oliver_James | UserName:zaid) :wait
[21:53:56] (PlayerName:Santiago_Robet | UserName:abdelilah) :think
[21:53:59] (PlayerName:Alfred_Apatchi | UserName:MOSTAFA) :is hhh
[21:54:1] (PlayerName:Krof_Cadom | UserName:Anasrp) :GLUE
[21:54:1] (PlayerName:Flawless_Spelman | UserName:flawless) :friends
[21:54:3] (PlayerName:Santiago_Robet | UserName:abdelilah) :think
[21:54:4] (PlayerName:Santiago_Robet | UserName:abdelilah) :think
[21:54:4] (PlayerName:Santiago_Robet | UserName:abdelilah) :think
[21:54:5] (PlayerName:Santiago_Robet | UserName:abdelilah) :think
[21:54:5] (PlayerName:Moza_Diaz | UserName:moza) :supervise
[21:54:6] (PlayerName:Richard_Young | UserName:2pac) :walk 33
[21:54:9] (PlayerName:Alex_Simon | UserName:zakariamabrouk) :mrevive 17
[21:54:12] (PlayerName:Deckard_Hazard | UserName:Hades) :staff
[21:54:12] (PlayerName:Deckard_Hazard | UserName:Hades) :staff
[21:54:13] (PlayerName:Deckard_Hazard | UserName:Hades) :staffs
[21:54:13] (PlayerName:Deckard_Hazard | UserName:Hades) :staffs
[21:54:13] (PlayerName:Eric_Geostrica | UserName:CHLH) :wait
[21:54:14] (PlayerName:Eric_Geostrica | UserName:CHLH) :respawnveh 447
[21:54:14] (PlayerName:Orlando_Mancini | UserName:nex) :home
[21:54:14] (PlayerName:Deckard_Hazard | UserName:Hades) :staff
[21:54:15] (PlayerName:Orlando_Mancini | UserName:nex) :home
[21:54:20] (PlayerName:Flawless_Spelman | UserName:flawless) :heal 38 99
[21:54:21] (PlayerName:Deckard_Hazard | UserName:Hades) :staff
[21:54:24] (PlayerName:Orlando_Mancini | UserName:nex) :watch
[21:54:25] (PlayerName:Eric_Geostrica | UserName:CHLH) :wait
[21:54:28] (PlayerName:Mohamed_Fergson | UserName:IMohProMC) :fp
[21:54:28] (PlayerName:Orlando_Mancini | UserName:nex) :showfactions
[21:54:33] (PlayerName:Richard_Young | UserName:2pac) :mdc
[21:54:34] (PlayerName:Tommy_Hazard | UserName:MrKarim) :stopanim
[21:54:34] (PlayerName:Tommy_Hazard | UserName:MrKarim) :stopanim
[21:54:35] (PlayerName:Tommy_Hazard | UserName:MrKarim) :stopanim
[21:54:35] (PlayerName:Tommy_Hazard | UserName:MrKarim) :stopanim
[21:54:36] (PlayerName:Tommy_Hazard | UserName:MrKarim) :stopanim
[21:54:37] (PlayerName:Richard_Young | UserName:2pac) :mdc
[21:54:40] (PlayerName:Bruce_Parker | UserName:abdouzaza) :r 10 - 04
[21:54:40] (PlayerName:Mohamed_Fergson | UserName:IMohProMC) :fp
[21:54:43] (PlayerName:Betty_Robert | UserName:wissal) :wait
[21:54:43] (PlayerName:Betty_Robert | UserName:wissal) :gate
[21:54:46] (PlayerName:Oliver_James | UserName:zaid) :wait
[21:54:50] (PlayerName:Flawless_Spelman | UserName:flawless) :friends
[21:54:52] (PlayerName:Santiago_Robet | UserName:abdelilah) :think
[21:54:54] (PlayerName:Oliver_James | UserName:zaid) :wait
[21:54:56] (PlayerName:Flawless_Spelman | UserName:flawless) :friends
[21:54:57] (PlayerName:Deckard_Hazard | UserName:Hades) :fall
[21:54:57] (PlayerName:Alfred_Apatchi | UserName:MOSTAFA) :respawnveh 488
[21:54:57] (PlayerName:Tommy_Diaz | UserName:FADEL) :me kanchuf jibi
[21:55:2] (PlayerName:Deckard_Hazard | UserName:Hades) :fall
[21:55:4] (PlayerName:Tommy_Diaz | UserName:FADEL) :me kanchuf jibi
[21:55:8] (PlayerName:Santiago_Robet | UserName:abdelilah) :think
[21:55:8] (PlayerName:Tommy_Diaz | UserName:FADEL) :me kanchuf jibi
[21:55:11] (PlayerName:Alex_Simon | UserName:zakariamabrouk) :friends
[21:55:11] (PlayerName:Richard_Young | UserName:2pac) :walk 33
[21:55:12] (PlayerName:Santiago_Robet | UserName:abdelilah) :think
[21:55:12] (PlayerName:Alfred_Apatchi | UserName:MOSTAFA) :sendvehto 488 Taylor_Clinton
[21:55:18] (PlayerName:Alex_Simon | UserName:zakariamabrouk) :friends
[21:55:20] (PlayerName:Oliver_James | UserName:zaid) :wait
[21:55:21] (PlayerName:Flawless_Spelman | UserName:flawless) :friends
[21:55:21] (PlayerName:Tommy_Diaz | UserName:FADEL) :me kanchuf jibi
[21:55:22] (PlayerName:Tommy_Diaz | UserName:FADEL) :IDLE
[21:55:23] (PlayerName:Santiago_Robet | UserName:abdelilah) :think
[21:55:25] (PlayerName:Alex_Simon | UserName:zakariamabrouk) :friends
[21:55:27] (PlayerName:Alex_Simon | UserName:zakariamabrouk) :friends
[21:55:29] (PlayerName:Santiago_Robet | UserName:abdelilah) :think
[21:55:29] (PlayerName:Betty_Robert | UserName:wissal) :clearchat
[21:55:31] (PlayerName:Santiago_Robet | UserName:abdelilah) :think
[21:55:31] (PlayerName:Flawless_Spelman | UserName:flawless) :friends
[21:55:35] (PlayerName:Oliver_James | UserName:zaid) :me kaysed/kayhel lbab
[21:55:40] (PlayerName:Alfred_Apatchi | UserName:MOSTAFA) :respawnveh 488
[21:55:42] (PlayerName:Tommy_Diaz | UserName:FADEL) :f nari a zbi ga3 machrite parashute kant 3ndi chkara 3amra
[21:55:42] (PlayerName:Anguel_Hazard | UserName:ACHRAF) :freecam
[21:55:43] (PlayerName:Josef_Descender | UserName:N1CHO) :mrevive Josef_Descender
[21:55:47] (PlayerName:Flawless_Spelman | UserName:flawless) :friends
[21:55:50] (PlayerName:Tommy_Diaz | UserName:FADEL) :me kanchuf jibi
[21:55:51] (PlayerName:Alfred_Apatchi | UserName:MOSTAFA) :sendvehto 448 Taylor_Clinton
[21:55:52] (PlayerName:Moza_Diaz | UserName:moza) :aheal 43
[21:55:55] (PlayerName:Anguel_Hazard | UserName:ACHRAF) :clearchat
[21:55:55] (PlayerName:Tommy_Diaz | UserName:FADEL) :me kanchuf jibi
[21:55:55] (PlayerName:Oliver_James | UserName:zaid) :shake
[21:55:58] (PlayerName:Orland_Anderson | UserName:9wi9iza) :f hhhhhhh ana rbk mazal ga3 mawselt kayn jiht jbola tleft
[21:56:13] (PlayerName:Betty_Robert | UserName:wissal) :wait
[21:56:13] (PlayerName:Betty_Robert | UserName:wissal) :gate
[21:56:15] (PlayerName:Flawless_Spelman | UserName:flawless) :friends
[21:56:21] (PlayerName:Alfred_Apatchi | UserName:MOSTAFA) :respawnveh 448
[21:56:22] (PlayerName:Tommy_Diaz | UserName:FADEL) :me kanchuf jibi
[21:56:23] (PlayerName:Tommy_Diaz | UserName:FADEL) :me kanchuf jibi
[21:56:24] (PlayerName:Alfred_Apatchi | UserName:MOSTAFA) :sendvehto 448 Taylor_Clinton
[21:56:29] (PlayerName:Tommy_Diaz | UserName:FADEL) :me kanchuf jibi
[21:56:31] (PlayerName:Oliver_James | UserName:zaid) :gate
[21:56:31] (PlayerName:Flawless_Spelman | UserName:flawless) :friends
[21:56:31] (PlayerName:Mark_Walker | UserName:haytemsniper) :idle
[21:56:32] (PlayerName:Tommy_Diaz | UserName:FADEL) :me kanchuf jibi
[21:56:33] (PlayerName:Alex_Simon | UserName:zakariamabrouk) :status rja3ni comico
[21:56:36] (PlayerName:Tommy_Diaz | UserName:FADEL) :parashute
[21:56:38] (PlayerName:Alex_Simon | UserName:zakariamabrouk) :status
[21:56:42] (PlayerName:Santiago_Robet | UserName:abdelilah) :think
[21:56:43] (PlayerName:Anwar_Car | UserName:AnwarCar) :idle
[21:56:44] (PlayerName:Flawless_Spelman | UserName:flawless) :friends
[21:56:44] (PlayerName:Tommy_Hazard | UserName:MrKarim) :admin
[21:56:44] (PlayerName:Tommy_Hazard | UserName:MrKarim) :admin
[21:56:45] (PlayerName:Flawless_Spelman | UserName:flawless) :friends
[21:56:45] (PlayerName:Tommy_Hazard | UserName:MrKarim) :admin
[21:56:46] (PlayerName:Tommy_Hazard | UserName:MrKarim) :admin
[21:56:47] (PlayerName:Oliver_James | UserName:zaid) :handsup
[21:56:47] (PlayerName:Tommy_Diaz | UserName:FADEL) :f katban parashute f chkara yak
[21:56:48] (PlayerName:Oliver_James | UserName:zaid) :gate
[21:56:48] (PlayerName:Santiago_Robet | UserName:abdelilah) :cuff 8
[21:56:53] (PlayerName:Yone_Fizi | UserName:shanki1z) :animselect
[21:56:53] (PlayerName:Anguel_Hazard | UserName:ACHRAF) :clearchat
[21:56:56] (PlayerName:Anguel_Hazard | UserName:ACHRAF) :freecam
[21:56:58] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[21:56:59] (PlayerName:Orlando_Mancini | UserName:nex) :check 27
[21:57:1] (PlayerName:Anguel_Hazard | UserName:ACHRAF) :items
[21:57:5] (PlayerName:Oliver_James | UserName:zaid) :gate
[21:57:6] (PlayerName:Micheal_Harris | UserName:GAMAGAMES) :friends
[21:57:6] (PlayerName:Micheal_Harris | UserName:GAMAGAMES) :friends
[21:57:12] (PlayerName:Betty_Robert | UserName:wissal) :duty
[21:57:12] (PlayerName:Tommy_Diaz | UserName:FADEL) :IDLE
[21:57:13] (PlayerName:Yone_Fizi | UserName:shanki1z) :animselect
[21:57:17] (PlayerName:Betty_Robert | UserName:wissal) :duty
[21:57:18] (PlayerName:Tommy_Diaz | UserName:FADEL) :IDLE
[21:57:19] (PlayerName:Micheal_Harris | UserName:GAMAGAMES) :friends
[21:57:19] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[21:57:21] (PlayerName:Micheal_Harris | UserName:GAMAGAMES) :friends
[21:57:22] (PlayerName:Orland_Anderson | UserName:9wi9iza) :f la
[21:57:24] (PlayerName:Santiago_Robet | UserName:abdelilah) :gate
[21:57:24] (PlayerName:Santiago_Robet | UserName:abdelilah) :GATE
[21:57:24] (PlayerName:Santiago_Robet | UserName:abdelilah) :tool
[21:57:24] (PlayerName:Santiago_Robet | UserName:abdelilah) :toll
[21:57:27] (PlayerName:Betty_Robert | UserName:wissal) :kat9lb fjibha
[21:57:28] (PlayerName:Yone_Fizi | UserName:shanki1z) :animselect
[21:57:31] (PlayerName:Betty_Robert | UserName:wissal) :kat9lb fjibha
[21:57:31] (PlayerName:Richard_Young | UserName:2pac) :friends
[21:57:32] (PlayerName:Betty_Robert | UserName:wissal) :kat9lb fjibha
[21:57:33] (PlayerName:Alfred_Apatchi | UserName:MOSTAFA) :getveh 23
[21:57:33] (PlayerName:Tommy_Diaz | UserName:FADEL) :f sf sf chritha
[21:57:33] (PlayerName:Betty_Robert | UserName:wissal) :kat9lb fjibha
[21:57:35] (PlayerName:Woodrow_Felds | UserName:woodrow) :pay 4 100
[21:57:35] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[21:57:36] (PlayerName:Mohamed_Fergson | UserName:IMohProMC) :duty
[21:57:36] (PlayerName:Richard_Young | UserName:2pac) :friends
[21:57:36] (PlayerName:Richard_Young | UserName:2pac) :friends
[21:57:37] (PlayerName:Mohamed_Fergson | UserName:IMohProMC) :duty
[21:57:37] (PlayerName:Richard_Young | UserName:2pac) :friends
[21:57:37] (PlayerName:Mark_Walker | UserName:haytemsniper) :cuff 43
[21:57:37] (PlayerName:Richard_Young | UserName:2pac) :friends
[21:57:37] (PlayerName:Orland_Anderson | UserName:9wi9iza) :f dewer b dak sahm d sori ou atrkeb lik mihfada f dhrek atban 
[21:57:39] (PlayerName:Orland_Anderson | UserName:9wi9iza) :f ok 
[21:57:41] (PlayerName:Richard_Young | UserName:2pac) :friends
[21:57:41] (PlayerName:Richard_Young | UserName:2pac) :friends
[21:57:42] (PlayerName:Anguel_Hazard | UserName:ACHRAF) :items
[21:57:50] (PlayerName:Alex_Simon | UserName:zakariamabrouk) :er
[21:57:51] (PlayerName:Richard_Young | UserName:2pac) :friends
[21:57:54] (PlayerName:Anguel_Hazard | UserName:ACHRAF) :items
[21:57:57] (PlayerName:Alfred_Apatchi | UserName:MOSTAFA) :gethere 23
[21:57:58] (PlayerName:Tommy_Diaz | UserName:FADEL) :me kanchuf jibi
[21:57:59] (PlayerName:Mark_Walker | UserName:haytemsniper) :er
[21:57:59] (PlayerName:Eric_Geostrica | UserName:CHLH) :is khona chadna 3la wad tire li tirit lbarh frecon 
[21:58:2] (PlayerName:Tommy_Diaz | UserName:FADEL) :me kanchuf jibi
[21:58:7] (PlayerName:Tommy_Diaz | UserName:FADEL) :IDLE
[21:58:10] (PlayerName:Krof_Cadom | UserName:Anasrp) :AIM
[21:58:11] (PlayerName:Anguel_Hazard | UserName:ACHRAF) :makeshop
[21:58:12] (PlayerName:Mohamed_Fergson | UserName:IMohProMC) :toll
[21:58:13] (PlayerName:Kedon_Slovis | UserName:ilyaslol) :toll
[21:58:17] (PlayerName:Anguel_Hazard | UserName:ACHRAF) :makeshop 1
[21:58:19] (PlayerName:Tommy_Diaz | UserName:FADEL) :wait
[21:58:26] (PlayerName:Richard_Young | UserName:2pac) :lay 2
[21:58:28] (PlayerName:Eva_Apatchi | UserName:EMMA) :fall
[21:58:28] (PlayerName:Oliver_James | UserName:zaid) :gate
[21:58:29] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[21:58:29] (PlayerName:Oliver_James | UserName:zaid) :gate
[21:58:31] (PlayerName:Anguel_Hazard | UserName:ACHRAF) :aheal 23
[21:58:31] (PlayerName:Ronald_Nimitz | UserName:adolf) :/m kayjbd l menotte ou kayminto
[21:58:34] (PlayerName:Oliver_James | UserName:zaid) :gate
[21:58:36] (PlayerName:Ronald_Nimitz | UserName:adolf) :/m kayjbd l menotte ou kayminto
[21:58:36] (PlayerName:Ronald_Nimitz | UserName:adolf) :/m kayjbd l menotte ou kayminto
[21:58:37] (PlayerName:Oliver_James | UserName:zaid) :me kaysed/kayhel lbab
[21:58:37] (PlayerName:Orland_Anderson | UserName:9wi9iza) :dive
[21:58:37] (PlayerName:Ronald_Nimitz | UserName:adolf) :/m kayjbd l menotte ou kayminto
[21:58:37] (PlayerName:Orland_Anderson | UserName:9wi9iza) :dive
[21:58:38] (PlayerName:Orland_Anderson | UserName:9wi9iza) :dive
[21:58:39] (PlayerName:Orland_Anderson | UserName:9wi9iza) :dive
[21:58:39] (PlayerName:Orland_Anderson | UserName:9wi9iza) :dive
[21:58:39] (PlayerName:Alfred_Apatchi | UserName:MOSTAFA) :gethere 12
[21:58:44] (PlayerName:Krof_Cadom | UserName:Anasrp) :SIT
[21:58:46] (PlayerName:Mark_Walker | UserName:haytemsniper) :cuff 43
[21:58:46] (PlayerName:Mark_Walker | UserName:haytemsniper) :me kinmnto ou n9lbo
[21:58:50] (PlayerName:Kedon_Slovis | UserName:ilyaslol) :heil
[21:58:50] (PlayerName:Anguel_Hazard | UserName:ACHRAF) :aheal 23
[21:58:51] (PlayerName:Betty_Robert | UserName:wissal) :heil
[21:58:52] (PlayerName:Mark_Walker | UserName:haytemsniper) :drag 43
[21:58:53] (PlayerName:Anguel_Hazard | UserName:ACHRAF) :makeshop 1
[21:58:54] (PlayerName:Yone_Fizi | UserName:shanki1z) :/me kichouf fe jibo
[21:58:54] (PlayerName:Yone_Fizi | UserName:shanki1z) :/mekichouf/fjibo
[21:58:54] (PlayerName:Yone_Fizi | UserName:shanki1z) :me ki9alabjibi//kisadejibo
[21:58:57] (PlayerName:Oliver_James | UserName:zaid) :tweet
[21:58:58] (PlayerName:Mohamed_Fergson | UserName:IMohProMC) :f kayn wa7ed l 7el f12
[21:59:3] (PlayerName:Bruce_Parker | UserName:abdouzaza) :r All units ghantwjho l Z over
[21:59:3] (PlayerName:Yone_Fizi | UserName:shanki1z) :/me kichouf fe jibo
[21:59:3] (PlayerName:Yone_Fizi | UserName:shanki1z) :/mekichouf/fjibo
[21:59:3] (PlayerName:Yone_Fizi | UserName:shanki1z) :me ki9alabjibi//kisadejibo
[21:59:7] (PlayerName:Mark_Walker | UserName:haytemsniper) :carchat
